Unnamed: 0,roi_name,text,text_prompt,number,location,shape,size,color
125,cju2pag1f0s4r0878h52uq83s.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""purple""}","1 round small purple polyp areas, located in the center of the image.",1,7,13,3,4
126,cjyzk8qieoboa0848ogj51wwm.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the top left of the image.",1,8,2,3,6
127,cju7el6xv2k520817qxx9wdr5.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
128,cju785htizjzo08017tvlhtg4.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
129,cju3y0pjrj1c30755nxekxccj.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
130,cju7ea4om2l910801bohqjccy.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left of the image.",1,43,2,3,2
131,cju5wqonpm0e60801z88ewmy1.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
132,cju2u73dj53oz0878486k8k4b.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
133,cju7dmlgf2ebw0871ieqas5fh.jpg,"{""number"": 1, ""location"": [0.16, 0.28, 0.52, 0.54] , ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
134,cju5y7buemcw80987p0r30g9f.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
135,cju5xq3tdm9fn0987pbedxdg5.jpg,"{""number"": 1, ""location"": ""lower left corner"", ""shape"": ""polyp"", ""size"": ""small"", ""color"": ""white""}","1 polyp small white polyp areas, located in the lower left corner of the image.",1,14,8,3,3
136,cju3v72v5h1qz0818fggilwtq.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
137,cju884985nlmx0817vzpax3y4.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the lower left of the image.",1,43,2,3,6
138,cju84hibuktj80871u519o71q.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
139,cju45jpvfn6c809873pv1i34s.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
140,cju1b75x63ddl0799sdp0i2j3.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
141,cju5ufn3skquf0818dhapnhba.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""yellow""}","1 round small yellow polyp areas, located in the center of the image.",1,7,13,3,0
142,cju5nyu31gv8e0871zpk74a2n.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
143,cju30j1rgadut0801vuyrsnt8.jpg,"{""number"": 1, ""location"": [0.31, 0.31, 0.51, 0.51] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the center of the image.",1,7,13,3,6
144,cju34ds2531520988qjpqt6e3.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the middle  of the image.",1,15,2,0,2
145,cju5wcc90lu020850mjrxppv6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""yellow""}","1 oval large yellow polyp areas, located in the center of the image.",1,7,2,0,0
146,cju7da88w2eod0755wejzynvt.jpg,"{""number"": 1, ""location"": [0.46, 0.24, 0.67, 0.42] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the top right of the image.",1,13,13,3,6
147,cju40poe4kt9s0755f9cnm3h5.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
148,cju2sxf3iqbpv09937iksn8ep.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""heart"", ""size"": ""large"", ""color"": ""pink""}","1 heart large pink polyp areas, located in the center of the image.",1,7,7,0,2
149,cju3ya7goj6at0818v2l5ay7f.jpg,"{""number"": 1, ""location"": [0.35, 0.49, 0.48, 0.58] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
150,cju87tyddnnad0755bj0wxahe.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""curved"", ""size"": ""large"", ""color"": ""red""}","1 curved large red polyp areas, located in the lower left of the image.",1,43,0,0,6
151,cju3x2s11ibzi0817kk284k0j.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left of the image.",1,43,2,3,2
152,cju2oi8sq0i2y0801mektzvw8.jpg,"{""number"": 1, ""location"": ""center of image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center  of the image.",1,25,13,0,6
153,cju7eueum2oqn0850rodmx8zo.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
154,cju2raxlosl630988jdbfy9b0.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the lower left of the image.",1,43,13,0,6
155,cju5thdbrjp1108715xdfx356.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
156,cju13cgqmnhwn0988yrainhcp.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
157,cju1f5x1164xv08555654c24r.jpg,"{""number"": 1, ""location"": ""right side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the right side  of the image.",1,26,2,3,2
158,cju40sdwukv3k0755y99ug1k8.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
159,cju83syhdk6gs0801rf1rekdl.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
160,cju32a52lb9rc0799xi40qs00.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the top left of the image.",1,8,2,3,6
161,cju2sevf53lkx08558h5bpaig.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the middle  of the image.",1,15,13,0,2
162,cju42tauqlo5p08171l3cuo4b.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
163,cju7dff9529h208503w60lbil.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the top left of the image.",1,8,13,0,6
164,cju2ueb6j5ado0878vf5md13o.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the top left of the image.",1,8,13,3,2
165,cju890guyoiti098753yg6cdu.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
166,cju3u4lxmg59o0755rz42b9en.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the middle of the image.",1,11,13,0,2
167,cju32fhnhbds40799broyoptc.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the middle of the image.",1,11,2,3,2
168,cju8clorgsuwn08714toqb7v6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
169,cju33jon3ygbj0993pu22a4k6.jpg,"{""number"": 1, ""location"": ""lower center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower center of the image.",1,40,2,3,2
170,cju7f6cqy2ur20818t1saazbm.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
171,cju85a8h8llwm07559wxg4t5w.jpg,"{""number"": 1, ""location"": [0.28, 0.4, 0.54, 0.68] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
172,cju35fxqyzt5p0993vusm54qz.jpg,"{""number"": 1, ""location"": ""mouth"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the mouth of the image.",1,36,13,0,2
173,cju1amqw6p8pw0993d9gc5crl.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
174,cju2hugv9vget0799hhk7ksvg.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""yellow""}","1 round small yellow polyp areas, located in the center of the image.",1,7,13,3,0
175,cju2qn2fzs1vy0988l243cvzy.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
176,cju7f9umg2olj0987fj5y285w.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the middle of the image.",1,11,13,0,6
177,cju30nyxe0gfb0835p256yoju.jpg,"{""number"": 1, ""location"": ""belly button"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the belly button of the image.",1,5,13,0,2
178,cju5fs6j6d8350801vglraq4u.jpg,"{""number"": 1, ""location"": ""lower left side"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the lower left side of the image.",1,1,2,0,2
179,cju8c1a0ws7o208181c6lbsom.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
180,cju5cu8qkb84x08186jwo8yin.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
181,cju5wuhm1lwm40987vugqn3vv.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
182,cju5tenjojp1j0755ms4949h2.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
183,cju0rx1idathl0835detmsp84.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the center of the image.",1,7,2,3,2
184,cju16ach3m1da0993r1dq3sn2.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
185,cju1brhsj3rls0855a1vgdlen.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""orange""}","1 circle small orange polyp areas, located in the center of the image.",1,7,5,3,1
186,cju8bi8q7rlmn0871abc5ch8k.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
187,cju8d2q30tfhs0801n7lx77xl.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the center of the image.",1,7,2,3,1
188,cju2x7vw87mu30878hye2ca0m.jpg,"{""number"": 1, ""location"": ""left side of image"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the left side  of the image.",1,0,13,3,2
189,cju7ez7r22qbc08015xfoz2wb.jpg,"{""number"": 20140904, ""location"": ""left side of the tongue"", ""shape"": ""red and yellow"", ""size"": ""large"", ""color"": ""pink""}","1 red and yellow large pink polyp areas, located in the left side of the tongue of the image.",17,6,1,0,2
190,cju846ec0kj7z08012o10klrb.jpg,"{""number"": 1, ""location"": ""upper left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""white""}","1 oval large white polyp areas, located in the upper left of the image.",1,16,2,0,3
191,cju5u8gz4kj5b07552e2wpkwp.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
192,cju7ekbo32pft0871fv7kzwb9.jpg,"{""number"": 1, ""location"": ""mouth"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the mouth of the image.",1,36,2,3,2
193,cju2phaksnahz0993yxogjcpv.jpg,"{""number"": 1, ""location"": [0.13, 0.46, 0.33, 0.72] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the bottom left of the image.",1,3,13,3,6
194,cju1f8w0t65en0799m9oacq0q.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
195,cju7agj961l2r0818z29iq8yn.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
196,cju5xopi0md7q0871r1sjc1av.jpg,"{""number"": 1, ""location"": ""lower right corner"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the lower right corner of the image.",1,44,2,0,2
197,cju30525w04r10835ygp257sb.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the center of the image.",1,7,2,3,1
